"","Estimate","Std. Error","z value","Pr(>|z|)","comparison"
"GO:0008305_motif702",1.41523930402045,0.389163464358834,3.63661914242677,0.000276239902710369,"GO:0008305_motif702"
"GO:0009651_motif702",1.60658482626107,0.376285780932296,4.26958686103034,1.95835373482471e-05,"GO:0009651_motif702"
"GO:0009897_motif702",0.0347535880255958,0.250418305612257,0.138782138712365,0.889622308629443,"GO:0009897_motif702"
"GO:0009986_motif702",0.180801748354144,0.159135844503885,1.13614722640147,0.255894952801173,"GO:0009986_motif702"
"GO:0010008_motif702",-0.467583023880856,0.362843398681282,-1.28866344428544,0.197515116396311,"GO:0010008_motif702"
"GO:0010469_motif702",0.203908423433753,0.21355016712277,0.954850217075809,0.339653448195011,"GO:0010469_motif702"
"GO:0010506_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:0010506_motif702"
"GO:0010523_motif702",1.69626939187689,0.384624235624819,4.41019892862787,1.03275701794416e-05,"GO:0010523_motif702"
"GO:0010628_motif702",-0.179169510393927,0.474806740092148,-0.37735250000696,0.705911661546554,"GO:0010628_motif702"
"GO:0010951_motif702",-0.882571559144807,0.527207264397469,-1.6740504517772,0.094120684376031,"GO:0010951_motif702"
"GO:0010976_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0010976_motif702"
"GO:0015026_motif702",0.474940954730798,0.430287227770812,1.10377655686255,0.269690076595729,"GO:0015026_motif702"
"GO:0016020_motif702",-0.0462429056116444,0.166627629586477,-0.277522435663319,0.781378980948803,"GO:0016020_motif702"
"GO:0016021_motif702",-0.246700997974967,0.18359545962901,-1.34372058259759,0.179038758961955,"GO:0016021_motif702"
"GO:0016032_motif702",0.25002814565871,0.278851258137749,0.896636247325803,0.369913049627272,"GO:0016032_motif702"
"GO:0016323_motif702",0.416152827458547,0.313810875362988,1.32612621209249,0.184797895107481,"GO:0016323_motif702"
"GO:0016324_motif702",0.042710018509425,0.28966250501652,0.147447521752907,0.882778798457053,"GO:0016324_motif702"
"GO:0016486_motif702",-0.742245895425573,0.469030379975896,-1.58251134065925,0.113532885466239,"GO:0016486_motif702"
"GO:0016787_motif702",-0.679062440678169,0.234130399188839,-2.90035998328635,0.00372734321270918,"GO:0016787_motif702"
"GO:0018105_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794418e-05,"GO:0018105_motif702"
"GO:0018279_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:0018279_motif702"
"GO:0019216_motif702",-0.421595311035681,0.501798579864551,-0.840168402129557,0.400813972209816,"GO:0019216_motif702"
"GO:0019864_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:0019864_motif702"
"GO:0019865_motif702",-1.23938386478887,0.607863705525318,-2.0389173650659,0.0414582755041891,"GO:0019865_motif702"
"GO:0019898_motif702",0.576704463363139,0.42960706613241,1.34239985518626,0.179466381661204,"GO:0019898_motif702"
"GO:0019899_motif702",-0.719552053727899,0.384758324536637,-1.87014031364871,0.0614643355324879,"GO:0019899_motif702"
"GO:0019901_motif702",-0.697921840574307,0.403591206461561,-1.72927910569027,0.0837591543248163,"GO:0019901_motif702"
"GO:0022617_motif702",-17.4116221894595,905.476918183168,-0.0192292280894314,0.984658241266779,"GO:0022617_motif702"
"GO:0030054_motif702",1.33512418242901,0.38136469220114,3.50091188233239,0.000463669127543015,"GO:0030054_motif702"
"GO:0030139_motif702",-0.123100760090184,0.439368476985377,-0.280176586483425,0.779342028866088,"GO:0030139_motif702"
"GO:0030141_motif702",-1.04897353732563,0.560692467332021,-1.87085362911514,0.0613653718427705,"GO:0030141_motif702"
"GO:0030168_motif702",-1.0835804515368,0.508894541602798,-2.12928291218057,0.0332308606946333,"GO:0030168_motif702"
"GO:0030183_motif702",0.692881701308231,0.455917515398912,1.51975231901758,0.128573236837785,"GO:0030183_motif702"
"GO:0030198_motif702",0.271948277120584,0.272973948552301,0.996242603233181,0.319132284040876,"GO:0030198_motif702"
"GO:0030217_motif702",-17.4117191846083,881.000195868884,-0.0197635815136636,0.984231969947294,"GO:0030217_motif702"
"GO:0030218_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0030218_motif702"
"GO:0030295_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0030295_motif702"
"GO:0030307_motif702",-0.0643121267810642,0.465547756605894,-0.138142920610199,0.890127465193308,"GO:0030307_motif702"
"GO:0030335_motif702",0.164607965429307,0.252576756683719,0.651714621687981,0.514585288284697,"GO:0030335_motif702"
"GO:0030665_motif702",-0.445949334910085,0.377360126595765,-1.18176061401366,0.237300699763929,"GO:0030665_motif702"
"GO:0030890_motif702",-1.84560869579988,0.795991008160414,-2.31863008109249,0.0204151026095455,"GO:0030890_motif702"
"GO:0031012_motif702",-0.530159065784248,0.283082366531958,-1.87280851251608,0.0610948320768646,"GO:0031012_motif702"
"GO:0031093_motif702",-0.477305130412423,0.340132436556262,-1.40329200956249,0.160529779962468,"GO:0031093_motif702"
"GO:0031225_motif702",0.66018440720006,0.352229432591513,1.87430221927447,0.0608887818223316,"GO:0031225_motif702"
"GO:0031410_motif702",0.544607418823932,0.293261396127876,1.85707162966126,0.0633009638785329,"GO:0031410_motif702"
"GO:0031589_motif702",0.890124495127982,0.321400462121863,2.76951840470746,0.0056139232443789,"GO:0031589_motif702"
"GO:0031639_motif702",-0.421595311035612,0.501798579864557,-0.840168402129409,0.400813972209899,"GO:0031639_motif702"
"GO:0031982_motif702",-2.6425463270934,1.05947359499341,-2.49420687743505,0.0126238944510616,"GO:0031982_motif702"
"GO:0032147_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794418e-05,"GO:0032147_motif702"
"GO:0032355_motif702",-0.197290172487916,0.3626632486081,-0.544003764498099,0.586438882339272,"GO:0032355_motif702"
"GO:0032496_motif702",1.17622113095051,0.296126823285503,3.97201819781279,7.12662741388467e-05,"GO:0032496_motif702"
"GO:0032587_motif702",1.41523930402045,0.389163464358834,3.63661914242676,0.000276239902710372,"GO:0032587_motif702"
"GO:0033033_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794418e-05,"GO:0033033_motif702"
"GO:0033189_motif702",1.69626939187689,0.384624235624819,4.41019892862787,1.03275701794416e-05,"GO:0033189_motif702"
"GO:0033574_motif702",1.60658482626107,0.376285780932297,4.26958686103032,1.95835373482489e-05,"GO:0033574_motif702"
"GO:0033627_motif702",1.21437549312257,0.36977451529397,3.28409731578484,0.00102309588147846,"GO:0033627_motif702"
"GO:0033631_motif702",1.41523930402045,0.389163464358834,3.63661914242676,0.000276239902710378,"GO:0033631_motif702"
"GO:0034113_motif702",1.3388750076436,0.376238347760567,3.55858198828695,0.000372862402746168,"GO:0034113_motif702"
"GO:0034614_motif702",-0.102826697797397,0.46116665626546,-0.222970798951707,0.823558233466201,"GO:0034614_motif702"
"GO:0035577_motif702",-0.476727531864229,0.495714657820254,-0.961697469186175,0.336201594020595,"GO:0035577_motif702"
"GO:0035690_motif702",0.371635996579549,0.418721823093719,0.887548668549736,0.37478357582213,"GO:0035690_motif702"
"GO:0035987_motif702",0.411689621708119,0.423159124397563,0.972895532606623,0.330605225520132,"GO:0035987_motif702"
"GO:0038162_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0038162_motif702"
"GO:0042060_motif702",-0.102826697797506,0.461166656265459,-0.222970798951945,0.823558233466016,"GO:0042060_motif702"
"GO:0042102_motif702",-2.45450746266235,0.7574960907797,-3.24029060022725,0.00119407939011826,"GO:0042102_motif702"
"GO:0042104_motif702",1.31149560589207,0.34951341884704,3.75234693482835,0.000175186795417563,"GO:0042104_motif702"
"GO:0042127_motif702",0.280469863881726,0.450503311291663,0.622570038558819,0.533567105199713,"GO:0042127_motif702"
"GO:0042327_motif702",0.0834928769796918,0.483084360236926,0.172832912534662,0.86278276586722,"GO:0042327_motif702"
"GO:0042531_motif702",1.06739932518247,0.306062514728464,3.48752060058533,0.000487521364112536,"GO:0042531_motif702"
"GO:0042541_motif702",1.69626939187689,0.384624235624818,4.41019892862786,1.03275701794417e-05,"GO:0042541_motif702"
"GO:0042730_motif702",-0.800144867609917,0.43726962529123,-1.82986610852973,0.0672699624217975,"GO:0042730_motif702"
"GO:0042802_motif702",-0.988361154203151,0.307474866276891,-3.2144453501871,0.00130696790975347,"GO:0042802_motif702"
"GO:0042803_motif702",-0.631042072122078,0.311408258321596,-2.02641405697851,0.0427223716488551,"GO:0042803_motif702"
"GO:0042995_motif702",0.86829186420781,0.332953574927507,2.60784664768012,0.00911137632655619,"GO:0042995_motif702"
"GO:0043065_motif702",0.630876743203086,0.424217179594104,1.48715510250367,0.136973850985502,"GO:0043065_motif702"
"GO:0043066_motif702",0.31270605881091,0.231507361920561,1.35073915670212,0.176779004329316,"GO:0043066_motif702"
"GO:0043085_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:0043085_motif702"
"GO:0043123_motif702",-17.4112102837136,1038.26781942377,-0.0167694788935831,0.986620518787116,"GO:0043123_motif702"
"GO:0043202_motif702",-0.80861608163382,0.463019324797726,-1.74639812709128,0.0807417951802986,"GO:0043202_motif702"
"GO:0043231_motif702",-0.487288984203328,0.37394750826974,-1.30309461469076,0.19254246195185,"GO:0043231_motif702"
"GO:0043234_motif702",-0.307211864346975,0.439262717848764,-0.699380693748626,0.484314149892794,"GO:0043234_motif702"
"GO:0043235_motif702",0.778136498440581,0.363437858614865,2.14104414274896,0.0322704784554986,"GO:0043235_motif702"
"GO:0043249_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0043249_motif702"
"GO:0043312_motif702",-0.59165714998616,0.273781550559428,-2.16105558894383,0.030691045613831,"GO:0043312_motif702"
"GO:0043408_motif702",-0.105982178466976,0.441205829045142,-0.240210286197584,0.810167239871034,"GO:0043408_motif702"
"GO:0043410_motif702",-0.808616081633938,0.463019324797666,-1.74639812709177,0.0807417951802149,"GO:0043410_motif702"
"GO:0043627_motif702",1.57838981248748,0.373683793379774,4.22386477671877,2.4014817257596e-05,"GO:0043627_motif702"
"GO:0043687_motif702",-2.12382781601915,0.548577928752368,-3.87151524825174,0.000108160889781782,"GO:0043687_motif702"
"GO:0044267_motif702",-2.30084394170542,0.4841853433346,-4.75199006615821,2.01424271005524e-06,"GO:0044267_motif702"
"GO:0044297_motif702",1.69626939187689,0.384624235624818,4.41019892862786,1.03275701794417e-05,"GO:0044297_motif702"
"GO:0045121_motif702",-0.0459542355514618,0.288167423171042,-0.159470612763142,0.873298109626497,"GO:0045121_motif702"
"GO:0045202_motif702",0.988865494457631,0.303148549487776,3.26198326242529,0.00110635675741881,"GO:0045202_motif702"
"GO:0045296_motif702",0.852341060953845,0.370654824341673,2.29955474737906,0.0214734583389379,"GO:0045296_motif702"
"GO:0045429_motif702",0.314405142592352,0.412487181474273,0.762217971158849,0.445929921987386,"GO:0045429_motif702"
"GO:0045666_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0045666_motif702"
"GO:0045740_motif702",1.21563474407201,0.302064996388719,4.02441447570988,5.71172460002455e-05,"GO:0045740_motif702"
"GO:0045780_motif702",0.391462769424266,0.420910793363349,0.930037375131738,0.352351733437756,"GO:0045780_motif702"
"GO:0045860_motif702",0.596111283858356,0.289776147167348,2.05714407374634,0.0396723692737769,"GO:0045860_motif702"
"GO:0045893_motif702",0.641882907851237,0.259809355716973,2.47059196956126,0.0134889628903811,"GO:0045893_motif702"
"GO:0045907_motif702",0.0389928297940377,0.477684579156818,0.0816288226487564,0.934941880613299,"GO:0045907_motif702"
"GO:0045944_motif702",-0.340263533169399,0.331786254339072,-1.02555042205475,0.305103546804505,"GO:0045944_motif702"
"GO:0046579_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0046579_motif702"
"GO:0046718_motif702",0.612572120920039,0.26852641348679,2.28123599822397,0.0225344856613422,"GO:0046718_motif702"
"GO:0046872_motif702",-0.327848570192047,0.229486459763092,-1.4286183617565,0.153113953688749,"GO:0046872_motif702"
"GO:0046982_motif702",0.778136498440553,0.363437858614873,2.14104414274884,0.0322704784555086,"GO:0046982_motif702"
"GO:0048471_motif702",0.329884855865536,0.306783308265533,1.07530249194655,0.282239320904615,"GO:0048471_motif702"
"GO:0048589_motif702",-0.38308073736014,0.506161539028598,-0.756834938694336,0.449148757941028,"GO:0048589_motif702"
"GO:0048678_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:0048678_motif702"
"GO:0048878_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:0048878_motif702"
"GO:0050729_motif702",-0.210217124821602,0.4493790768668,-0.467794642971132,0.639931451911331,"GO:0050729_motif702"
"GO:0050731_motif702",0.260265475927326,0.406706174797041,0.639934901547061,0.52221492236834,"GO:0050731_motif702"
"GO:0050776_motif702",0.444557164118131,0.403769010022023,1.10101853555795,0.270888590102597,"GO:0050776_motif702"
"GO:0050829_motif702",-17.4113313780556,993.299789409618,-0.017528777881252,0.986014774941313,"GO:0050829_motif702"
"GO:0050839_motif702",0.912340497814115,0.332141316508846,2.74684434747165,0.00601716836938796,"GO:0050839_motif702"
"GO:0050852_motif702",-17.4113798284566,976.880552594224,-0.0178234480993798,0.98577969885163,"GO:0050852_motif702"
"GO:0050900_motif702",-0.0289346302484699,0.246474712816466,-0.117393909978975,0.906547909837259,"GO:0050900_motif702"
"GO:0051087_motif702",-1.33483896213653,0.599312029292535,-2.22728544880412,0.0259282024067892,"GO:0051087_motif702"
"GO:0051592_motif702",-0.0242585028550147,0.470186986706021,-0.0515933097701449,0.958852750271933,"GO:0051592_motif702"
"GO:0051602_motif702",1.69626939187689,0.384624235624818,4.41019892862786,1.03275701794417e-05,"GO:0051602_motif702"
"GO:0051607_motif702",-0.913872409493898,0.524187366859182,-1.7434079248602,0.0812623849930033,"GO:0051607_motif702"
"GO:0051726_motif702",0.37163599657888,0.418721823093716,0.887548668548147,0.374783575822985,"GO:0051726_motif702"
"GO:0051897_motif702",0.51794748754365,0.317293821212585,1.63239071458825,0.102597203960603,"GO:0051897_motif702"
"GO:0055037_motif702",0.477239247803752,0.3969668220885,1.20221444526,0.229280454047372,"GO:0055037_motif702"
"GO:0055093_motif702",1.69626939187689,0.384624235624818,4.41019892862786,1.03275701794417e-05,"GO:0055093_motif702"
"GO:0060170_motif702",0.353295317416747,0.404977224999326,0.87238317517074,0.38299937597076,"GO:0060170_motif702"
"GO:0060736_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.474953510714011,"GO:0060736_motif702"
"GO:0060742_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:0060742_motif702"
"GO:0061024_motif702",-0.619895444079983,0.363539550814822,-1.70516644665092,0.0881633858993785,"GO:0061024_motif702"
"GO:0061418_motif702",1.69626939187689,0.384624235624819,4.41019892862787,1.03275701794416e-05,"GO:0061418_motif702"
"GO:0070062_motif702",-0.529539565490199,0.149937568792592,-3.53173370593135,0.000412844872433911,"GO:0070062_motif702"
"GO:0070374_motif702",0.636016054015233,0.256902595989016,2.47570894161937,0.0132971930721412,"GO:0070374_motif702"
"GO:0070555_motif702",1.69626939187689,0.384624235624818,4.41019892862786,1.03275701794417e-05,"GO:0070555_motif702"
"GO:0071276_motif702",-0.102826697797397,0.46116665626546,-0.222970798951708,0.8235582334662,"GO:0071276_motif702"
"GO:0071310_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:0071310_motif702"
"GO:0071474_motif702",1.66547359815189,0.381750272428367,4.36273060804273,1.28449073838825e-05,"GO:0071474_motif702"
"GO:0071548_motif702",1.69626939187689,0.384624235624819,4.41019892862787,1.03275701794416e-05,"GO:0071548_motif702"
"GO:0072218_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:0072218_motif702"
"GO:0072221_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:0072221_motif702"
"GO:0072233_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:0072233_motif702"
"GO:0072562_motif702",-0.736620966883003,0.343022541238169,-2.14744186846761,0.0317581204555442,"GO:0072562_motif702"
"GO:0098609_motif702",0.12610918771761,0.467571828828399,0.269710833592355,0.787382725325285,"GO:0098609_motif702"
"GO:1901215_motif702",1.57838981248747,0.373683793379772,4.22386477671875,2.40148172575974e-05,"GO:1901215_motif702"
"GO:1902219_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:1902219_motif702"
"GO:1902251_motif702",1.69626939187689,0.384624235624819,4.41019892862786,1.03275701794417e-05,"GO:1902251_motif702"
"GO:1903078_motif702",0.763854896227503,0.328592957192793,2.32462345740214,0.0200921033664366,"GO:1903078_motif702"
"GO:1903206_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:1903206_motif702"
"GO:1905572_motif702",-0.363253964514901,0.508443844404544,-0.714442643986221,0.47495351071401,"GO:1905572_motif702"
"GO:1905573_motif702",-0.363253964514904,0.508443844404545,-0.714442643986225,0.474953510714008,"GO:1905573_motif702"
"GO:1905574_motif702",-0.363253964514903,0.508443844404545,-0.714442643986224,0.474953510714008,"GO:1905574_motif702"
"GO:1905575_motif702",-0.363253964514904,0.508443844404545,-0.714442643986225,0.474953510714008,"GO:1905575_motif702"
"GO:1905576_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:1905576_motif702"
"GO:1905577_motif702",-0.363253964514901,0.508443844404544,-0.71444264398622,0.47495351071401,"GO:1905577_motif702"
"GO:1990266_motif702",0.576704463363139,0.42960706613241,1.34239985518626,0.179466381661203,"GO:1990266_motif702"
"GO:2000021_motif702",0.57670446336314,0.42960706613241,1.34239985518626,0.179466381661203,"GO:2000021_motif702"
"GO:2000811_motif702",1.41523930402045,0.389163464358834,3.63661914242677,0.000276239902710368,"GO:2000811_motif702"
"GO:2001258_motif702",1.22972099617829,0.342281560790156,3.59271762504378,0.000327247149739123,"GO:2001258_motif702"
"GO:0000122_motif703",1.23257292972944,0.329545099096056,3.7402253382326,0.000183855353981093,"GO:0000122_motif703"
"GO:0000139_motif703",-0.178620601182313,0.43189157597805,-0.41357741414107,0.679183616936761,"GO:0000139_motif703"
"GO:0000165_motif703",-0.0984468090792454,0.459915385993467,-0.214054176218936,0.830504809607572,"GO:0000165_motif703"
"GO:0000902_motif703",0.104329824278051,0.46322617061643,0.225224373958008,0.821804728839407,"GO:0000902_motif703"
"GO:0000922_motif703",0.43416701407688,0.437187241331833,0.993091684821926,0.320665275837558,"GO:0000922_motif703"
"GO:0001503_motif703",-0.461136798942254,0.422721613317335,-1.09087584929347,0.275327515261133,"GO:0001503_motif703"
"GO:0001618_motif703",0.428566582664474,0.254850120887833,1.68164166911696,0.0926383453394468,"GO:0001618_motif703"
"GO:0001664_motif703",-0.475262793190026,0.528189912956943,-0.899795284861429,0.368229204087043,"GO:0001664_motif703"
"GO:0001666_motif703",0.919542728200803,0.287365598386664,3.19990539355903,0.0013747270443205,"GO:0001666_motif703"
"GO:0001726_motif703",1.45678859268423,0.392378054768597,3.71271679182815,0.000205046291758967,"GO:0001726_motif703"
"GO:0001889_motif703",0.238471061537791,0.443947950978361,0.537159955378225,0.591157129460226,"GO:0001889_motif703"
"GO:0001934_motif703",-0.615611891163223,0.339218587528021,-1.81479409972595,0.0695555574860208,"GO:0001934_motif703"
"GO:0002020_motif703",0.222568414314685,0.318455009678053,0.698900653312673,0.48461411919507,"GO:0002020_motif703"
"GO:0002250_motif703",-1.53498639397388,0.581972567550085,-2.63755798737331,0.00835053472683105,"GO:0002250_motif703"
"GO:0002376_motif703",-17.4042823013224,851.742249311107,-0.0204337430900007,0.983697366371421,"GO:0002376_motif703"
"GO:0002576_motif703",-0.560311538562134,0.27463433624951,-2.04020934240751,0.0413294796433379,"GO:0002576_motif703"
"GO:0004175_motif703",-1.21145903417113,0.544582111720994,-2.22456633829317,0.0261103644998028,"GO:0004175_motif703"
"GO:0004252_motif703",-1.03606220054762,0.323654260437514,-3.2011387681011,0.00136885591114645,"GO:0004252_motif703"
"GO:0004565_motif703",-0.475262793190021,0.528189912956943,-0.899795284861418,0.368229204087049,"GO:0004565_motif703"
"GO:0004871_motif703",0.10246350084377,0.483582119621672,0.211884386717878,0.832197231645343,"GO:0004871_motif703"
"GO:0004872_motif703",0.448965986437725,0.402788691371903,1.11464397103241,0.26500301968089,"GO:0004872_motif703"
"GO:0004888_motif703",-0.335230381493909,0.416330069654831,-0.80520338531358,0.420702323258404,"GO:0004888_motif703"
"GO:0005088_motif703",-0.022843405811098,0.468569739213655,-0.0487513467033389,0.961117455740455,"GO:0005088_motif703"
"GO:0005102_motif703",-0.461837700485571,0.298992429548071,-1.54464680321051,0.122431718746556,"GO:0005102_motif703"
"GO:0005125_motif703",0.562781953789564,0.266937485485819,2.10829120820298,0.0350058079676928,"GO:0005125_motif703"
"GO:0005128_motif703",1.68161740479813,0.387385779480799,4.3409373649491,1.41876165418118e-05,"GO:0005128_motif703"
"GO:0005178_motif703",0.609572863298998,0.261892323658104,2.32757056329297,0.0199349180440455,"GO:0005178_motif703"
"GO:0005179_motif703",0.631164903408562,0.266129097786263,2.37164935611615,0.0177088877710082,"GO:0005179_motif703"
"GO:0005509_motif703",-0.0985705408059439,0.325305266633475,-0.303009360487866,0.761882728110994,"GO:0005509_motif703"
"GO:0005515_motif703",-0.298668302057845,0.12134548292936,-2.4613054795926,0.0138432442078459,"GO:0005515_motif703"
"GO:0005518_motif703",-1.2468008378782,0.605567650619543,-2.05889604010819,0.0395041985199191,"GO:0005518_motif703"
"GO:0005543_motif703",-0.569158323283721,0.433151105041101,-1.31399485458941,0.18884793578317,"GO:0005543_motif703"
"GO:0005576_motif703",-0.294194278200707,0.124930383311948,-2.35486572922866,0.0185293997039844,"GO:0005576_motif703"
"GO:0005578_motif703",-1.76813641865058,0.566447575229743,-3.12144759015598,0.00179964278000748,"GO:0005578_motif703"
"GO:0005615_motif703",-0.317684292814617,0.141779952781927,-2.24068555942638,0.0250464501492656,"GO:0005615_motif703"
"GO:0005622_motif703",-0.1878907515148,0.385476686021394,-0.487424423650805,0.625957588902094,"GO:0005622_motif703"
"GO:0005634_motif703",-0.652621080122603,0.373432314900998,-1.74762883146741,0.0805283195512611,"GO:0005634_motif703"
"GO:0005737_motif703",-0.0524727575852765,0.196208473971729,-0.267433697042244,0.789135257450128,"GO:0005737_motif703"
"GO:0005739_motif703",-0.550866199999704,0.519656662805822,-1.06005799487948,0.289118215990954,"GO:0005739_motif703"
"GO:0005764_motif703",-0.645949567934785,0.406480325976392,-1.58912873921554,0.112031330617421,"GO:0005764_motif703"
"GO:0005765_motif703",-0.670835166952453,0.506887397665537,-1.32344021579936,0.185689025347246,"GO:0005765_motif703"
"GO:0005768_motif703",0.527640608974037,0.322060901674669,1.63832556584914,0.101353797265061,"GO:0005768_motif703"
"GO:0005769_motif703",-1.78633738110747,0.652765945591935,-2.73656644187772,0.00620840563354703,"GO:0005769_motif703"
"GO:0005783_motif703",0.212704739676963,0.254767466491827,0.834897573877575,0.403775380895778,"GO:0005783_motif703"
"GO:0005788_motif703",-1.6804104404308,0.3814390023415,-4.40544996740094,1.05564516435524e-05,"GO:0005788_motif703"
"GO:0005789_motif703",-0.534484084407677,0.416060666790361,-1.28463016831386,0.198921551252274,"GO:0005789_motif703"
"GO:0005794_motif703",0.323850679464155,0.300374412121844,1.0781566817775,0.280963839817498,"GO:0005794_motif703"
"GO:0005796_motif703",-0.452758295252198,0.275624576349693,-1.64266300650117,0.10045267678824,"GO:0005796_motif703"
"GO:0005829_motif703",-17.403776951734,985.487190513817,-0.01766007424476,0.985910031813652,"GO:0005829_motif703"
"GO:0005886_motif703",-0.180015375270776,0.150731498571093,-1.19427841544262,0.232369077985442,"GO:0005886_motif703"
"GO:0005887_motif703",-1.68625333467546,0.404279714374877,-4.1710065450176,3.03257150930684e-05,"GO:0005887_motif703"
"GO:0005911_motif703",0.738944988427619,0.447068597639085,1.6528671267226,0.0983579087764339,"GO:0005911_motif703"
"GO:0005925_motif703",0.605559599386835,0.264319334141379,2.29101515163069,0.0219625373564456,"GO:0005925_motif703"
"GO:0005929_motif703",0.455697179141121,0.439688862959879,1.03640828215088,0.300011708146979,"GO:0005929_motif703"
"GO:0006357_motif703",0.723997013951896,0.257219501557971,2.81470498763378,0.00488220296646009,"GO:0006357_motif703"
"GO:0006468_motif703",0.058930469958384,0.478272782715094,0.123215186161845,0.90193670038443,"GO:0006468_motif703"
"GO:0006508_motif703",-0.852654676388828,0.289656678823681,-2.94367345455844,0.00324342016633139,"GO:0006508_motif703"
"GO:0006629_motif703",-0.864983552760361,0.456662088013547,-1.8941435592409,0.0582059572906814,"GO:0006629_motif703"
"GO:0006665_motif703",-0.475262793190023,0.528189912956943,-0.899795284861422,0.368229204087047,"GO:0006665_motif703"
"GO:0006687_motif703",-0.62116632216367,0.512060387278043,-1.21307239848331,0.2251021417459,"GO:0006687_motif703"
"GO:0006810_motif703",-0.446518005719879,0.390130306116573,-1.14453555317094,0.252401602126147,"GO:0006810_motif703"
"GO:0006869_motif703",-0.887865799579436,0.486114400990396,-1.82645442671627,0.06778183997899,"GO:0006869_motif703"
"GO:0006888_motif703",-0.475262793189905,0.528189912956927,-0.899795284861227,0.368229204087151,"GO:0006888_motif703"
"GO:0006915_motif703",0.923928521322396,0.293880403404154,3.14389292589809,0.00166716429135375,"GO:0006915_motif703"
"GO:0006953_motif703",1.12236414010314,0.291243868692001,3.8536919082409,0.000116349988094472,"GO:0006953_motif703"
"GO:0006955_motif703",-1.37186799951531,0.48560091773853,-2.82509350662716,0.00472668199956917,"GO:0006955_motif703"
"GO:0006959_motif703",-0.758307138284827,0.538049919779673,-1.40936205063528,0.158728139420175,"GO:0006959_motif703"
"GO:0006968_motif703",0.718999587237624,0.328498949437795,2.18874242510713,0.0286155665364427,"GO:0006968_motif703"
"GO:0007155_motif703",0.0786447295089048,0.246182095973322,0.319457551118694,0.749379575594651,"GO:0007155_motif703"
"GO:0007157_motif703",0.850791697343182,0.340242552514323,2.50054465867366,0.0124002497643609,"GO:0007157_motif703"
"GO:0007159_motif703",0.91553547652029,0.281267645196147,3.25503303404068,0.00113379177272844,"GO:0007159_motif703"
"GO:0007160_motif703",0.516430455273741,0.433506448462041,1.19128667429491,0.23354106340087,"GO:0007160_motif703"
"GO:0007165_motif703",0.244084164754662,0.209810649925374,1.16335450484271,0.244685700042473,"GO:0007165_motif703"
"GO:0007166_motif703",-0.654587287877054,0.326484909304718,-2.00495419304697,0.0449679443065852,"GO:0007166_motif703"
"GO:0007169_motif703",-0.21841577982099,0.446825135240485,-0.488817129106752,0.624971169969582,"GO:0007169_motif703"
"GO:0007186_motif703",-1.09329515922938,0.438739774535963,-2.49189889470521,0.0127062200911506,"GO:0007186_motif703"
"GO:0007193_motif703",-0.475262793190021,0.528189912956943,-0.899795284861418,0.368229204087049,"GO:0007193_motif703"
"GO:0007229_motif703",1.45678859268424,0.392378054768597,3.71271679182815,0.000205046291758963,"GO:0007229_motif703"
"GO:0007267_motif703",-0.751863619139822,0.41737526567961,-1.80140914176015,0.071638416316473,"GO:0007267_motif703"
"GO:0007275_motif703",-0.193912044068665,0.430315940922949,-0.450627145377788,0.652258298773025,"GO:0007275_motif703"
"GO:0007566_motif703",1.1886377991437,0.342105407767612,3.47447825189343,0.000511847853915201,"GO:0007566_motif703"
